idacr;leader;plad_id;archigos_id;startdate;enddate;startyear;endyear;adm0;adm1;adm2;country;continent;latitude;longitude;geoname;geo_precision;foreign_leader;ethnicity1;ethnicity2;ethnicity_geoepr1;ethnicity_geoepr2;ethnicitysource1;ethnicitysource2;ethnicity_precision;entry;exit;gender;yrborn;birthdate;uid;id_0;id_1;id_2;gid_0;gid_1;gid_2;edu_name;edu_r;birthplace_comment;ethnicity_comment
SER;Dacic;SER_2017_1;.;31may2017;29jun2017;2017;2017;Kosovo;Prizren;Prizren;Serbia;Europe;42;21;Prizren;1;1;Serbian;.;Serbs;.;https://web.archive.org/web/20141026054938/http://www.blic.rs/Vesti/Politika/335292/Skolski-drugovi-o-Ivici-Dacicu-Prasko-je-bio-izuzetno-dete;https://arhiva.vesti-online.com/Vesti/Srbija/138809/Ivica-Dacic--Odlikas-u-politici;3;Regular;Regular;M;1966;01jan1966;107363;120;6;25;XKO;XKO.6_1;XKO.6.3_1;Degree in political science;6;.;.
SER;Brnabic;SER_2017_2;.;29jun2017;31dec2020;2017;2020;Serbia;Grad Beograd;.;Serbia;Europe;45;20;Belgrade;4;0;.;.;.;.;.;.;.;Regular;Still in Office;F;1975;28sep1975;.;202;3;.;SRB;SRB.3_1;SRB.3.8_1;Master´s degree in business administration;7;.;.
SIE;Momoh;SIE_1985_1;822f8a90-1e42-11e4-b4cd-db5882bf8def;28nov1985;29apr1992;1985;1992;Sierra Leone;Northern;Bombali;Sierra Leone;Africa;9;-12;Binkolo;1;0;Limba;.;Limba;.;https://reliefweb.int/report/sierra-leone/coup-prompts-temporary-relocation-wv-staff;https://www.munzinger.de/search/portrait/Joseph+Saidu+Momoh/0/17743.html;1;Regular;Irregular;M;1937;26jan1937;133366;204;2;4;SLE;SLE.2_1;SLE.2.1_1;.;6;.;.
SIE;Strasser;SIE_1992_1;822fbb60-1e42-11e4-b4cd-db5882bf8def;01may1992;17jan1996;1992;1996;Sierra Leone;Western;Western Urban;Sierra Leone;Africa;8;-13;Freetown;1;0;Creole;.;Creole;.;https://www.revolvy.com/page/Valentine-Strasser;https://face2faceafrica.com/article/the-sad-end-of-valentine-strasser-the-youngest-african-president-at-age-25;2;Irregular;Irregular;M;1965;.;133656;204;4;14;SLE;SLE.4_1;SLE.4.2_1;.;4;.;.
SIE;Julius Maada Bio;SIE_1996_1;822fbb61-1e42-11e4-b4cd-db5882bf8def;17jan1996;29mar1996;1996;1996;Sierra Leone;Southern;Bonthe;Sierra Leone;Africa;8;-12;Tihun;1;0;Sherbro;.;Mende;.;https://www.newtimes.co.rw/africa/bio-new-sierra-leone-president;Kasara (2007);1;Irregular;Regular;M;1964;12may1964;134084;204;3;10;SLE;SLE.3_1;SLE.3.2_1;Master´s degree in international affairs;7;.;.
SIE;Kabbah;SIE_1996_2;822fbb62-1e42-11e4-b4cd-db5882bf8def;29mar1996;25may1997;1996;1997;Sierra Leone;Eastern;Kailahun;Sierra Leone;Africa;8;-11;Pendembu;1;0;Mandinka;Mende;Mandingo (subgroup of Mande);Mende;https://www.theguardian.com/world/2014/apr/03/ahmad-tejan-kabbah;https://electiondata.io/resources/candidates/presidential/slpp/2002/ahmad-tejan-kabbah;1;Regular;Irregular;M;1932;16feb1932;133800;204;1;1;SLE;SLE.1_1;SLE.1.1_1;Bachelor´s degree in economics;6;.;.
SIE;Koroma;SIE_1997_1;822fbb63-1e42-11e4-b4cd-db5882bf8def;25may1997;12feb1998;1997;1998;Sierra Leone;Eastern;Kailahun;Sierra Leone;Africa;8;-11;Makeni;1;0;Limba;.;Limba;.;https://books.google.ge/books?id=ZnPFKpwoIkIC&pg=PA122&lpg=PA122&dq=Johnny+Paul+Koroma+ethnic+Limba&source=bl&ots=Sl9Ji6ywG3&sig=ACfU3U0johrme168H1zxrnXVJ0cv0BrTsA&hl=en&sa=X&ved=2ahUKEwjg2YXplK7pAhUoTRUIHUz_BZEQ6AEwCHoECAYQAQ#v=onepage&q=Johnny%20Paul%20Koroma%20ethnic%20Limba&f=false;https://books.google.ge/books?id=SEz1PCvILHUC&pg=PA206&lpg=PA206&dq=Johnny+Paul+Koroma+ethnic+Limba&source=bl&ots=UZxHob8l9_&sig=ACfU3U3HGDDD1U3K_towvQ5kkDQ9RSD_uA&hl=en&sa=X&ved=2ahUKEwjg2YXplK7pAhUoTRUIHUz_BZEQ6AEwCXoECAwQAQ;1;Irregular;Foreign;M;1960;09may1960;133721;204;1;1;SLE;SLE.1_1;SLE.1.1_1;.;6;.;.
SIE;Kabbah;SIE_1998_1;822fbb62-1e42-11e4-b4cd-db5882bf8def;10mar1998;17sep2007;1998;2007;Sierra Leone;Eastern;Kailahun;Sierra Leone;Africa;8;-11;Pendembu;1;0;Mandinka;Mende;Mandingo (subgroup of Mande);Mende;https://www.theguardian.com/world/2014/apr/03/ahmad-tejan-kabbah;https://electiondata.io/resources/candidates/presidential/slpp/2002/ahmad-tejan-kabbah;1;Foreign Imposition;Regular;M;1932;16feb1932;133800;204;1;1;SLE;SLE.1_1;SLE.1.1_1;Bachelor´s degree in economics;6;.;.
SIE;Bai Koroma;SIE_2007_1;825397cf-1e42-11e4-b4cd-db5882bf8def;17sep2007;04apr2018;2007;2018;Sierra Leone;Northern;Bombali;Sierra Leone;Africa;9;-12;Makeni;1;0;Temne;Limba;Temne;Limba;http://www.thepatrioticvanguard.com/who-does-not-know-president-koroma-is-a-temne;https://prabook.com/web/ernest.koroma/314599;1;Regular;Regular;M;1953;02oct1953;133432;204;2;4;SLE;SLE.2_1;SLE.2.1_1;.;7;.;.
SIE;Julius Maada Bio;SIE_2018_1;.;04apr2018;31dec2020;2018;2020;Sierra Leone;Southern;Bonthe;Sierra Leone;Africa;8;-12;Tihun;1;0;Sherbro;.;Mende;.;https://www.newtimes.co.rw/africa/bio-new-sierra-leone-president;Kasara (2007);1;Regular;Still in Office;M;1964;12may1964;134084;204;3;10;SLE;SLE.3_1;SLE.3.2_1;Master´s degree in international affairs;7;.;.
SIN;Lee Kuan Yew;SIN_1959_1;824c890e-1e42-11e4-b4cd-db5882bf8def;05jun1959;28nov1990;1959;1990;Singapore;.;.;Singapore;Asia;1;104;Singapore;6;0;Chinese;.;Chinese;.;https://www.biography.com/political-figure/lee-kuan-yew;https://www.britannica.com/biography/Lee-Kuan-Yew;1;Regular;Regular;M;1923;16sep1923;.;.;.;.;.;.;.;.;6;GADM reports no ADM2 regions, but geo_prec=1;.
SIN;Goh Chok Tong;SIN_1990_1;824c890f-1e42-11e4-b4cd-db5882bf8def;28nov1990;12aug2004;1990;2004;Singapore;.;.;Singapore;Asia;1;104;Singapore;6;0;Chinese;.;Chinese;.;https://www.scmp.com/week-asia/politics/article/2171445/three-lees-too-much-goh-chok-tong-leading-singapore-after-lee;http://eresources.nlb.gov.sg/infopedia/articles/SIP_860_2004-12-27.html;1;Regular;Regular;M;1941;20may1941;.;.;.;.;.;.;.;.;7;GADM reports no ADM2 regions, but geo_prec=1;.
SIN;Lee Hsien Loong;SIN_2004_1;824c8910-1e42-11e4-b4cd-db5882bf8def;12aug2004;31dec2020;2004;2020;Singapore;Central;.;Singapore;Asia;1;104;.;1;0;Chinese;.;Chinese;.;https://www.britannica.com/biography/Lee-Hsien-Loong;.;2;Regular;Still in Office;M;1952;10feb1952;260003;205;1;.;SGP;SGP.1_1;.;.;7;GADM reports no ADM2 regions, but geo_prec=1;.
SLO;Meciar;SLO_1993_1;8218450e-1e42-11e4-b4cd-db5882bf8def;01jan1993;16mar1994;1993;1994;Slovakia;Banskobystrický;Zvolen;Slovakia;Europe;49;19;Zvolen;1;0;Slovak;.;Slovaks;.;https://balkaninsight.com/2020/02/12/slovak-election-to-test-orbans-clout-among-ethnic-hungarians/;https://www.nytimes.com/1997/10/12/world/slovak-leader-fans-a-region-s-old-ethnic-flames.html;3;Regular;Regular;M;1942;26jul1942;62799;207;1;13;SVK;SVK.1_1;SVK.1.13_1;Degree in law;6;.;Assessment of ethnicity is based on nationality/skin color.
SLO;Moravcik;SLO_1994_1;8218450f-1e42-11e4-b4cd-db5882bf8def;16mar1994;13dec1994;1994;1994;Slovakia;Banskobystrický;Zvolen;Slovakia;Europe;49;19;O?ová;1;0;Slovak;.;Slovaks;.;https://www.wikiwand.com/en/List_of_Slovaks;https://www.csmonitor.com/1994/0629/29072.html;3;Regular;Regular;M;1945;.;62799;207;1;13;SVK;SVK.1_1;SVK.1.13_1;.;7;.;Assessment of ethnicity is based on nationality/skin color.
SLO;Meciar;SLO_1994_2;8218450e-1e42-11e4-b4cd-db5882bf8def;13dec1994;30oct1998;1994;1998;Slovakia;Banskobystrický;Zvolen;Slovakia;Europe;49;19;Zvolen;1;0;Slovak;.;Slovaks;.;https://balkaninsight.com/2020/02/12/slovak-election-to-test-orbans-clout-among-ethnic-hungarians/;https://www.nytimes.com/1997/10/12/world/slovak-leader-fans-a-region-s-old-ethnic-flames.html;3;Regular;Regular;M;1942;26jul1942;62799;207;1;13;SVK;SVK.1_1;SVK.1.13_1;Degree in law;6;.;Assessment of ethnicity is based on nationality/skin color.
SLO;Dzurinda;SLO_1998_1;82184510-1e42-11e4-b4cd-db5882bf8def;30oct1998;04jul2006;1998;2006;Slovakia;Preovský;Levoca;Slovakia;Europe;49;20;Spiský tvrtok;1;0;Slovak;.;Slovaks;.;https://www.rferl.org/a/1093114.html;https://www.munzinger.de/search/portrait/Mikulas+Dzurinda/0/22809.html;3;Regular;Regular;M;1955;04feb1955;58491;207;5;43;SVK;SVK.5_1;SVK.5.4_1;.;8;Then in Czechoslovakia, now Slovakia.;Assessment of ethnicity is based on nationality/skin color.
SLO;Fico;SLO_2006_1;8251e052-1e42-11e4-b4cd-db5882bf8def;04jul2006;08jul2010;2006;2010;Slovakia;Nitriansky;Topolcany;Slovakia;Europe;49;18;Topo??any;1;0;Slovak;.;Slovaks;.;https://www.irishtimes.com/news/hungary-ethnicity-law-is-a-threat-to-slovaks-1.670169;https://www.munzinger.de/search/portrait/Robert+Fico/0/23981.html;3;Regular;Regular;M;1964;.;62655;207;4;38;SVK;SVK.4_1;SVK.4.6_1;.;8;Then in Czechoslovakia, now Slovakia.;Assessment of ethnicity is based on nationality/skin color.
SLO;Radicova;SLO_2010_1;8251e053-1e42-11e4-b4cd-db5882bf8def;08jul2010;04apr2012;2010;2012;Slovakia;Bratislavský;Bratislava I;Slovakia;Europe;48;17;Bratislava;1;0;Slovak;.;Slovaks;.;https://www.bbc.com/news/10567364;https://spectator.sme.sk/c/20719219/radicova-links-will-remain-as-long-as-czechs-and-slovaks-inspire-each-other.html;3;Regular;Regular;F;1956;.;68194;207;2;14;SVK;SVK.2_1;SVK.2.1_1;.;8;Then in Czechoslovakia, now Slovakia.;Assessment of ethnicity is based on nationality/skin color.
SLO;Fico;SLO_2012_1;8251e052-1e42-11e4-b4cd-db5882bf8def;04apr2012;22mar2018;2012;2018;Slovakia;Nitriansky;Topolcany;Slovakia;Europe;49;18;Topo??any;1;0;Slovak;.;Slovaks;.;https://www.irishtimes.com/news/hungary-ethnicity-law-is-a-threat-to-slovaks-1.670169;https://www.munzinger.de/search/portrait/Robert+Fico/0/23981.html;3;Regular;Regular;M;1964;15sep1964;62655;207;4;38;SVK;SVK.4_1;SVK.4.6_1;PhD in law;8;Then in Czechoslovakia, now Slovakia.;Assessment of ethnicity is based on nationality/skin color.
SLO;Pellegrini;SLO_2018_1;.;22mar2018;21mar2020;2018;2020;Slovakia;Banskobystrický;Banská tiavnica;Slovakia;Europe;48;19;Banská Bystrica;1;0;.;.;.;.;.;.;.;Regular;Regular;M;1975;06oct1975;64235;207;1;2;SVK;SVK.1_1;SVK.1.2_1;Degree in economics;6;.;.
SLO;Igor Matovic;SLO_2020_1;.;21mar2020;31dec2020;2020;2020;Slovakia;Trnavský;Trnava;Slovakia;Europe;48;18;Trnava;1;0;.;.;.;.;.;.;.;Regular;Still in Office;M;1973;11may1973;63390;207;7;68;SVK;SVK.7_1;SVK.7.7_1;Degree in management;6;.;.
SLV;Kucan;SLV_1990_1;821c7758-1e42-11e4-b4cd-db5882bf8def;22apr1990;23dec1991;1990;1991;Slovenia;Pomurska;Gornji Petrovci;Slovenia;Europe;47;16;Krievci, Gornji Petrovci;1;0;Slovenian;.;Slovenes;.;http://www.sistory.si/zrtve/zrtev/?id=43091;http://www.bivsi-predsednik.si/up-rs/2002-2007/bp-mk.nsf/ostalo/Biography;3;Regular;Regular;M;1941;.;79485;208;9;134;SVN;SVN.9_1;SVN.9.6_1;.;6;.;Assessment of ethnicity is based on nationality/skin color.
SLV;Peterle;SLV_1991_1;821c7759-1e42-11e4-b4cd-db5882bf8def;23dec1991;14may1992;1991;1992;Slovenia;Jugovzhodna Slovenija;Trebnje;Slovenia;Europe;46;15;?unja Vas;1;0;Slovenian;.;Slovenes;.;https://wikivisually.com/wiki/Lojze_Peterle;https://peoplepill.com/people/lojze-peterle/;3;Regular;Regular;M;1948;.;85561;208;3;44;SVN;SVN.3_1;SVN.3.15_1;Degrees in economics, geography and history;6;.;Assessment of ethnicity is based on nationality/skin color.
SLV;Drnovsek;SLV_1992_1;821c775a-1e42-11e4-b4cd-db5882bf8def;14may1992;03may2000;1992;2000;Slovenia;Savinjska;Celje;Slovenia;Europe;46;15;Celje;1;0;Slovenian;.;Slovenes;.;https://www.independent.co.uk/news/obituaries/janez-drnovsek-slovenian-president-who-achieved-membership-of-the-eu-and-nato-for-the-former-786789.html;https://www.britannica.com/biography/Janez-Drnovsek;3;Regular;Regular;M;1950;17may1950;83304;208;10;157;SVN;SVN.10_1;SVN.10.3_1;PhD in economics;8;.;Assessment of ethnicity is based on nationality/skin color.
SLV;Bajuk;SLV_2000_1;821c775b-1e42-11e4-b4cd-db5882bf8def;03may2000;17nov2000;2000;2000;Slovenia;Osrednjeslovenska;Ljubljana;Slovenia;Europe;46;15;Ljubljana;1;0;Slovenian;.;Slovenes;.;https://www.mladina.si/95753/andrej-bajuk;http://www.telaviv.veleposlanistvo.si/index.php?id=1055&L=1&tx_ttnews%5Btt_news%5D=9464&cHash=708a24450c7abea4aeafe299c4755df7;1;Regular;Regular;M;1943;18oct1943;84609;208;7;84;SVN;SVN.7_1;SVN.7.14_1;.;8;.;.
SLV;Drnovsek;SLV_2000_2;821c775a-1e42-11e4-b4cd-db5882bf8def;17nov2000;11dec2002;2000;2002;Slovenia;Savinjska;Celje;Slovenia;Europe;46;15;Celje;1;0;Slovenian;.;Slovenes;.;https://www.independent.co.uk/news/obituaries/janez-drnovsek-slovenian-president-who-achieved-membership-of-the-eu-and-nato-for-the-former-786789.html;https://www.britannica.com/biography/Janez-Drnovsek;3;Regular;Regular;M;1950;17may1950;83304;208;10;157;SVN;SVN.10_1;SVN.10.3_1;PhD in economics;8;.;Assessment of ethnicity is based on nationality/skin color.
SLV;Anton Rop;SLV_2002_1;821c775c-1e42-11e4-b4cd-db5882bf8def;11dec2002;09nov2004;2002;2004;Slovenia;Osrednjeslovenska;Ljubljana;Slovenia;Europe;46;15;Ljubljana;1;0;Slovenian;.;Slovenes;.;https://www.gov.si/drzavni-organi/vladne-sluzbe/kabinet-predsednika-vlade/;http://www.whoispopulartoday.com/Anton-Rop/gb;3;Regular;Regular;M;1960;27dec1960;84609;208;7;84;SVN;SVN.7_1;SVN.7.14_1;.;7;.;.
SLV;Janez Jansa;SLV_2004_1;821ca82c-1e42-11e4-b4cd-db5882bf8def;09nov2004;21nov2008;2004;2008;Slovenia;Osrednjeslovenska;Grosuplje;Slovenia;Europe;46;15;Grosuplje;1;0;Slovenian;.;Slovenes;.;Janez Jana, Okopi (Ljubljana: Mladinska knjiga, 1994);https://peoplepill.com/people/janez-jansa/;2;Regular;Regular;M;1958;17sep1958;85607;208;7;77;SVN;SVN.7_1;SVN.7.7_1;Degree in defence studies (diploma);6;.;.
SLV;Borut Pahor;SLV_2008_1;825272d6-1e42-11e4-b4cd-db5882bf8def;21nov2008;10feb2012;2008;2012;Slovenia;Notranjsko-kraka;Postojna;Slovenia;Europe;46;14;Postojna;1;0;Slovenian;.;Slovenes;.;http://pretsedatel.mk/en/president-pendarovski-meets-with-slovenian-president-pahor/;https://peoplepill.com/people/borut-pahor/;3;Regular;Regular;M;1963;02nov1963;86709;208;5;63;SVN;SVN.5_1;SVN.5.6_1;.;6;.;Assessment of ethnicity is based on nationality/skin color.
SLV;Janez Jansa;SLV_2012_1;821ca82c-1e42-11e4-b4cd-db5882bf8def;10feb2012;20mar2013;2012;2013;Slovenia;Osrednjeslovenska;Grosuplje;Slovenia;Europe;46;15;Grosuplje;1;0;Slovenian;.;Slovenes;.;Janez Jana, Okopi (Ljubljana: Mladinska knjiga, 1994);https://peoplepill.com/people/janez-jansa/;2;Regular;Regular;M;1958;17sep1958;85607;208;7;77;SVN;SVN.7_1;SVN.7.7_1;Degree in defence studies (diploma);6;.;.
SLV;Bratusek;SLV_2013_1;149e8af9-aae0-11e4-b3bc-29f2fa19767e;20mar2013;18sep2014;2013;2014;Slovenia;Savinjska;Celje;Slovenia;Europe;46;15;Celje;1;0;Slovenian;.;Slovenes;.;https://peoplepill.com/people/alenka-bratusek/;https://www.munzinger.de/search/portrait/Alenka+Bratusek/0/29530.html;1;Regular;Regular;F;1970;31mar1970;83304;208;10;157;SVN;SVN.10_1;SVN.10.3_1;Master´s degree in management;7;.;Assessment of ethnicity is based on nationality/skin color.
SLV;Cerar;SLV_2014_1;149eb206-aae0-11e4-b3bc-29f2fa19767e;18sep2014;13sep2018;2014;2018;Slovenia;Osrednjeslovenska;Ljubljana;Slovenia;Europe;46;15;Ljubljana;1;0;Slovenian;.;Slovenes;.;https://ethnicelebs.com/miro-cerar;.;2;Regular;Regular;M;1963;25aug1963;84609;208;7;84;SVN;SVN.7_1;SVN.7.14_1;PhD in law;8;.;.
SLV;Sarec;SLV_2018_1;.;13sep2018;13mar2020;2018;2020;Slovenia;Osrednjeslovenska;Ljubljana;Slovenia;Europe;46;15;Ljubljana;1;0;.;.;.;.;.;.;.;Regular;Regular;M;1977;02dec1977;84609;208;7;84;SVN;SVN.7_1;SVN.7.14_1;Bachelor´s degree in arts;6;.;.
SLV;Janez Jansa;SLV_2020_1;.;13mar2020;31dec2020;2020;2020;Slovenia;Osrednjeslovenska;Grosuplje;Slovenia;Europe;46;15;Grosuplje;1;0;Slovenian;.;Slovenes;.;Janez Jana, Okopi (Ljubljana: Mladinska knjiga, 1994);https://peoplepill.com/people/janez-jansa/;2;Regular;Still in Office;M;1958;17sep1958;85607;208;7;77;SVN;SVN.7_1;SVN.7.7_1;Degree in defence studies;6;.;.
SOL;Alebua;SOL_1986_1;824f6587-1e42-11e4-b4cd-db5882bf8def;01dec1986;28mar1989;1986;1989;Solomon Islands;Guadalcanal;Avuavu;Solomon Islands;Oceania;-10;160;Avuavu;3;0;.;.;.;.;.;.;.;Regular;Regular;M;1947;.;337661;209;3;29;SLB;SLB.3_1;SLB.3.2_1;.;.;.;.
SOL;Mamaloni;SOL_1989_1;824f6586-1e42-11e4-b4cd-db5882bf8def;28mar1989;18jun1993;1989;1993;Solomon Islands;Makira Ulawa;Arosi South;Solomon Islands;Oceania;-10;161;Rumahui;1;0;Native;.;.;.;http://press-files.anu.edu.au/downloads/press/p319171/pdf/ch033.pdf;.;2;Regular;Regular;M;1943;.;338191;209;6;80;SLB;SLB.6_1;SLB.6.3_1;Degree from Te Aute College;6;.;.
SOL;Hilly;SOL_1993_1;824f9656-1e42-11e4-b4cd-db5882bf8def;18jun1993;31oct1994;1993;1994;Solomon Islands;Western;North Ranongga;Solomon Islands;Oceania;-8;157;Emu Harbour;1;0;.;.;.;.;.;.;.;Regular;Irregular;M;1947;.;331347;209;10;160;SLB;SLB.10_1;SLB.10.3_1;.;6;.;.
SOL;Mamaloni;SOL_1994_1;824f6586-1e42-11e4-b4cd-db5882bf8def;31oct1994;27aug1997;1994;1997;Solomon Islands;Makira Ulawa;Arosi South;Solomon Islands;Oceania;-10;161;Rumahui;1;0;Native;.;.;.;http://press-files.anu.edu.au/downloads/press/p319171/pdf/ch033.pdf;.;2;Irregular;Regular;M;1943;.;338191;209;6;80;SLB;SLB.6_1;SLB.6.3_1;Degree from Te Aute College;6;.;.
SOL;Ulufa'alu;SOL_1997_1;824f9657-1e42-11e4-b4cd-db5882bf8def;27aug1997;05jun2000;1997;2000;Solomon Islands;Malaita;Langalanga;Solomon Islands;Oceania;-9;161;Alite;2;0;.;.;.;.;.;.;.;Regular;Irregular;M;1950;.;336711;209;7;113;SLB;SLB.7_1;SLB.7.16_1;.;6;.;.
SOL;Manasseh Sogavare;SOL_2000_1;824f9658-1e42-11e4-b4cd-db5882bf8def;30jun2000;17dec2001;2000;2001;Solomon Islands;.;.;Solomon Islands;Oceania;.;.;Oro Province PNG;4;1;.;.;.;.;.;.;.;Regular;Regular;M;1955;17jan1955;.;.;.;.;.;.;.;.;.;.;.
SOL;Kemakeza;SOL_2001_1;824f9659-1e42-11e4-b4cd-db5882bf8def;17dec2001;20apr2006;2001;2006;Solomon Islands;Central;.;Solomon Islands;Oceania;-9;160;Savo Island;2;0;.;.;.;.;.;.;.;Regular;Regular;M;1951;.;336906;209;1;5;SLB;SLB.1_1;SLB.1.5_1;.;.;.;.
SOL;Rini;SOL_2006_1;825612a6-1e42-11e4-b4cd-db5882bf8def;20apr2006;04may2006;2006;2006;Solomon Islands;Western;North Vangunu;Solomon Islands;Oceania;-9;158;Telina island;1;0;.;.;.;.;.;.;.;Regular;Irregular;M;1949;.;334657;209;10;174;SLB;SLB.10_1;SLB.10.17_1;.;.;.;.
SOL;Manasseh Sogavare;SOL_2006_2;824f9658-1e42-11e4-b4cd-db5882bf8def;04may2006;20dec2007;2006;2007;Solomon Islands;.;.;Solomon Islands;Oceania;.;.;Oro Province PNG;4;1;.;.;.;.;.;.;.;Regular;Regular;M;1955;17jan1955;.;.;.;.;.;.;.;.;.;.;.
SOL;Sikua;SOL_2007_1;825612a8-1e42-11e4-b4cd-db5882bf8def;20dec2007;25aug2010;2007;2010;Solomon Islands;Guadalcanal;.;Solomon Islands;Oceania;-10;160;Guadalcanal Province;4;0;.;.;.;.;.;.;.;Regular;Regular;M;1959;.;.;209;3;.;SLB;SLB.3_1;SLB.3.20_1;.;7;.;.
SOL;Danny Philip;SOL_2010_1;825612a9-1e42-11e4-b4cd-db5882bf8def;25aug2010;16nov2011;2010;2011;Solomon Islands;Western;South Rendova;Solomon Islands;Oceania;-9;157;Rendova Island;2;0;.;.;.;.;.;.;.;Regular;Regular;M;1951;.;335341;209;10;181;SLB;SLB.10_1;SLB.10.24_1;.;.;.;.
SOL;Darcy Lilo;SOL_2011_1;825612aa-1e42-11e4-b4cd-db5882bf8def;16nov2011;09dec2014;2011;2014;Solomon Islands;Western;South Kolombangara;Solomon Islands;Oceania;-8;157;Ghatere;1;0;.;.;.;.;.;.;.;Regular;Regular;M;1965;28aug1965;330231;209;10;179;SLB;SLB.10_1;SLB.10.22_1;.;7;.;.
SOL;Manasseh Sogavare;SOL_2014_1;824f9658-1e42-11e4-b4cd-db5882bf8def;09dec2014;15nov2017;2014;2017;Solomon Islands;.;.;Solomon Islands;Oceania;.;.;Oro Province PNG;4;1;.;.;.;.;.;.;.;Regular;Regular;M;1955;17jan1955;.;.;.;.;.;.;.;.;.;.;.
SOL;Rick Houenipwela;SOL_2017_1;.;15nov2017;24apr2019;2017;2019;Solomon Islands;Malaita;Asimae;Solomon Islands;Oceania;-10;161;Riverside;1;0;.;.;.;.;.;.;.;Regular;Regular;M;1958;08aug1958;337353;209;7;102;SLB;SLB.7_1;SLB.7.5_1;Bachelor´s degree in accounting;6;.;.
SOL;Manasseh Sogavare;SOL_2019_1;.;24apr2019;31dec2020;2019;2020;Solomon Islands;.;.;Solomon Islands;Oceania;.;.;Oro Province PNG;4;1;.;.;.;.;.;.;.;Regular;Still in Office;M;1955;17jan1955;.;.;.;.;.;.;.;.;.;.;.
SOM;Siad Barre;SOM_1969_1;82332a61-1e42-11e4-b4cd-db5882bf8def;21oct1969;26jan1991;1969;1991;Ethiopia;Somali;Korahe;Somalia;Africa;6;45;Shilabo;1;1;Somali (Ogaden);.;Somali;.;https://rlp.hds.harvard.edu/faq/ogaden;https://face2faceafrica.com/article/from-popular-leader-to-dictator-the-rise-and-fall-of-former-somalia-president-siad-barre;1;Irregular;Irregular;M;1912;.;134459;74;9;48;ETH;ETH.9_1;ETH.9.5_1;.;5;Barre was born in present-day Ethiopia. Conflicting information on Barre's origin exist, stating as an alternative Garbahaarrey, Gedo, Somalia (https://de.wikipedia.org/wiki/Siad_Barre).;Assessment of ethnicity is based on nationality/skin color.
SOM;Hassan Sheikh Mohamud;SOM_2012_1;149f9c67-aae0-11e4-b3bc-29f2fa19767e;16sep2012;16feb2017;2012;2017;Somalia;Hiiraan;Jalalaqsi;Somalia;Africa;3;46;Jalalaqsi;1;0;Somali (Ogaden);.;Somali;.;https://www.apnews.com/39dee05fb8634cbea7da86e75eb81c86;https://www.bbc.com/news/world-africa-19556383;1;Regular;Regular;M;1955;09nov1955;135595;210;8;34;SOM;SOM.8_1;SOM.8.3_1;Master´s degree in engineering;7;.;Assessment of ethnicity is based on nationality/skin color.
SOM;Mohamed Abdullahi Mohamed;SOM_2017_1;.;16feb2017;31dec2020;2017;2020;Somalia;Banaadir;Mogadisho;Somalia;Africa;2;45;Mogadishu;1;0;Somali (Ogaden);.;Somali;.;https://www.politico.com/magazine/story/2017/02/how-an-american-bureaucrat-became-president-of-somalia-214798;https://www.africanews.com/2017/02/28/profile-somalia-s-cheese-president-mohammed-abdullahi-mohammed-farmajo//;1;Regular;Still in Office;M;1962;11mar1962;136703;210;3;10;SOM;SOM.3_1;SOM.3.1_1;Master´s degree in political science;7;.;.
SPN;Gonzalez Marquez;SPN_1982_1;82122a71-1e42-11e4-b4cd-db5882bf8def;02dec1982;05may1996;1982;1996;Spain;Andalucía;Sevilla;Spain;Europe;37;-6;Seville;1;0;Spanish;.;Spanish;.;https://geneall.net/es/name/467731/felipe-gonzalez-marquez/;http://ethnicelebs.com/felipe-gonzalez;1;Regular;Regular;M;1942;05mar1942;122167;215;1;8;ESP;ESP.1_1;ESP.1.8_1;.;6;.;.
SPN;Aznar;SPN_1996_1;82122a72-1e42-11e4-b4cd-db5882bf8def;05may1996;17apr2004;1996;2004;Spain;Comunidad de Madrid;Madrid;Spain;Europe;40;-4;Madrid;1;0;Spanish;Basque;Spanish;Basques;https://www.geni.com/people/Jos%C3%A9-Mar%C3%ADa-Aznar-L%C3%B3pez-Presidente-del-Gobierno-de-Espa%C3%B1a/6000000016650241326;https://ifc.dpz.es/recursos/publicaciones/32/79/18ruizcarnicer.pdf;3;Regular;Regular;M;1953;25feb1953;115621;215;8;33;ESP;ESP.8_1;ESP.8.1_1;.;7;.;.
SPN;Rodriguez Zapatero;SPN_2004_1;82125b42-1e42-11e4-b4cd-db5882bf8def;17apr2004;20dec2011;2004;2011;Spain;Castilla y León;Valladolid;Spain;Europe;42;-5;Valladolid;1;0;Spanish;.;Spanish;.;https://www.nndb.com/people/642/000044510/;http://ethnicelebs.com/jose-luis-rodriguez-zapatero;1;Regular;Regular;M;1960;.;109654;215;5;25;ESP;ESP.5_1;ESP.5.8_1;.;6;.;.
SPN;Rajoy Brey;SPN_2011_1;82517ea8-1e42-11e4-b4cd-db5882bf8def;20dec2011;01jun2018;2011;2018;Spain;Galicia;A Coruña;Spain;Europe;43;-9;Santiago de Compostela;1;0;Spanish-Galician;French;Spanish;Galician;https://www.ft.com/content/4304f0ba-5efc-11e2-9f18-00144feab49a#axzz2Pu8qIrH6;http://ethnicelebs.com/mariano-rajoy;1;Regular;Regular;M;1955;27mar1955;104898;215;12;40;ESP;ESP.12_1;ESP.12.1_1;.;7;.;.
